#Distance(A)    Macroscopic-Average    Planar-Average
 50.8364             0.00021             0.00001
 50.8990             0.00020             0.00001
 50.9616             0.00020             0.00000
 51.0242             0.00019            -0.00000
 51.0868             0.00019            -0.00001
 51.1494             0.00018            -0.00002
 51.2120             0.00017            -0.00002
 51.2746             0.00017            -0.00002
 51.3372             0.00016            -0.00003
 51.3998             0.00015            -0.00003
 51.4624             0.00015            -0.00003
 51.5250             0.00014            -0.00003
 51.5876             0.00013            -0.00004
 51.6502             0.00012            -0.00004
 51.7128             0.00012            -0.00004
 51.7754             0.00011            -0.00004
 51.8381             0.00010            -0.00004
 51.9007             0.00010            -0.00004
 51.9633             0.00009            -0.00004
 52.0259             0.00008            -0.00004
 52.0885             0.00008            -0.00004
 52.1511             0.00007            -0.00004
 52.2137             0.00006            -0.00004
 52.2763             0.00006            -0.00004
 52.3389             0.00005            -0.00004
 52.4015             0.00005            -0.00004
 52.4641             0.00004            -0.00004
 52.5267             0.00004            -0.00004
 52.5893             0.00003            -0.00004
 52.6519             0.00003            -0.00004
 52.7145             0.00003            -0.00004
 52.7772             0.00002            -0.00003
 52.8398             0.00002            -0.00003
 52.9024             0.00002            -0.00003
 52.9650             0.00001            -0.00003
 53.0276             0.00001            -0.00003
 53.0902             0.00001            -0.00003
 53.1528             0.00001            -0.00003
 53.2154             0.00001            -0.00002
 53.2780             0.00001            -0.00002
 53.3406             0.00001            -0.00002
 53.4032             0.00001            -0.00002
 53.4658             0.00001            -0.00001
 53.5284             0.00000            -0.00001
 53.5910             0.00000            -0.00001
 53.6536             0.00000            -0.00001
 53.7162             0.00001            -0.00001
 53.7789             0.00001            -0.00001
 53.8415             0.00001            -0.00000
 53.9041             0.00001            -0.00000
 53.9667             0.00001             0.00000
 54.0293             0.00001             0.00000
 54.0919             0.00001             0.00000
 54.1545             0.00001             0.00001
 54.2171             0.00001             0.00001
 54.2797             0.00001             0.00001
 54.3423             0.00001             0.00001
 54.4049             0.00001             0.00002
 54.4675             0.00001             0.00002
 54.5301             0.00001             0.00002
 54.5927             0.00001             0.00002
 54.6553             0.00002             0.00002
 54.7179             0.00002             0.00002
 54.7806             0.00002             0.00003
 54.8432             0.00002             0.00003
 54.9058             0.00002             0.00003
 54.9684             0.00002             0.00003
 55.0310             0.00002             0.00004
 55.0936             0.00002             0.00004
 55.1562             0.00002             0.00004
 55.2188             0.00002             0.00004
 55.2814             0.00002             0.00004
 55.3440             0.00002             0.00004
 55.4066             0.00003             0.00004
 55.4692             0.00003             0.00005
 55.5318             0.00003             0.00005
 55.5944             0.00003             0.00005
 55.6570             0.00003             0.00005
 55.7196             0.00003             0.00005
 55.7823             0.00003             0.00005
 55.8449             0.00003             0.00005
 55.9075             0.00003             0.00005
 55.9701             0.00003             0.00005
 56.0327             0.00003             0.00005
 56.0953             0.00003             0.00005
 56.1579             0.00003             0.00005
 56.2205             0.00003             0.00005
 56.2831             0.00003             0.00005
